pedido_id,cliente_id,data_pedido,hora_pedido,status,forma_pagamento,frete,desconto_pct,data_entrega,canal_venda,subtotal_produtos,desconto_valor,valor_total
2553,324,2024-10-05,10:45:50,concluído,cartão crédito,30.35,0,2024-10-12,site,3722.6800000000003,0.0,3753.03
2554,346,2025-02-09,07:51:21,concluído,cartão crédito,42.69,0,2025-02-24,app,1903.6999999999998,0.0,1946.39
2555,409,2024-11-09,04:12:28,concluído,cartão débito,48.12,0,2024-11-22,loja física,100.02,0.0,148.14
2556,392,2024-08-15,08:11:11,concluído,cartão crédito,3.36,0,2024-08-18,site,1036.61,0.0,1039.97
2557,52,2024-08-15,08:23:28,concluído,cartão crédito,45.44,15,2024-08-27,marketplace,1483.6899999999998,222.55,1306.58
2558,328,2024-06-23,19:45:59,concluído,cartão crédito,2.99,10,2024-07-02,site,3071.2,307.12,2767.07
2559,265,2025-05-09,15:55:02,concluído,boleto,24.01,0,2025-05-19,app,9290.26,0.0,9314.27
2560,89,2024-06-12,20:53:03,concluído,cartão débito,44.04,0,2024-06-14,site,2413.98,0.0,2458.02
2561,140,2025-10-05,09:14:03,cancelado,cartão crédito,49.61,0,,marketplace,1088.84,0.0,1138.45
2562,327,2026-01-23,00:14:21,processando,pix,3.8,10,,app,6681.54,668.15,6017.19
2563,129,2025-09-07,17:29:29,concluído,cartão crédito,37.91,0,2025-09-16,app,7833.16,0.0,7871.07
2564,302,2024-09-30,18:49:51,concluído,pix,43.23,5,2024-10-12,loja física,11916.24,595.81,11363.66
2565,326,2024-06-25,12:22:09,concluído,cartão crédito,49.07,15,2024-07-09,app,2351.86,352.78,2048.15
2566,344,2025-09-27,00:00:37,concluído,cartão débito,37.48,5,2025-09-29,marketplace,2666.4,133.32,2570.56
2567,487,2025-12-05,11:58:08,concluído,cartão crédito,1.57,15,2025-12-18,marketplace,14877.51,2231.63,12647.45
2568,147,2025-07-31,04:35:15,concluído,pix,16.89,0,2025-08-06,app,2994.42,0.0,3011.31
2569,40,2026-05-19,22:55:16,processando,cartão crédito,47.13,0,,loja física,3105.79,0.0,3152.92
2570,315,2024-08-04,02:13:26,concluído,pix,36.48,0,2024-08-13,site,2297.6800000000003,0.0,2334.16
2571,397,2025-08-22,00:48:27,concluído,cartão crédito,10.29,5,2025-09-06,app,3736.6000000000004,186.83,3560.06
2572,99,2025-03-27,22:20:28,concluído,pix,27.7,0,2025-03-28,app,3407.1099999999997,0.0,3434.81
2573,460,2024-06-23,13:14:07,processando,cartão débito,35.64,5,,site,2146.9900000000002,107.35,2075.28
2574,35,2026-01-01,12:00:41,processando,cartão débito,19.31,0,,site,3766.86,0.0,3786.17
2575,326,2025-12-26,03:42:11,concluído,cartão crédito,19.29,20,2026-01-07,app,833.15,166.63,685.81
2576,258,2024-09-13,07:23:21,concluído,pix,13.31,15,2024-09-22,marketplace,1808.38,271.26,1550.43
2577,452,2025-05-22,07:29:44,processando,cartão crédito,1.78,15,,site,799.08,119.86,681.0
2578,447,2025-10-09,17:02:54,concluído,cartão crédito,23.66,0,2025-10-21,site,649.12,0.0,672.78
2579,177,2025-10-07,09:50:40,processando,boleto,13.91,0,,marketplace,762.74,0.0,776.65
2580,28,2026-01-28,21:07:17,concluído,pix,10.49,5,2026-02-04,marketplace,901.95,45.1,867.34
2581,244,2025-03-09,01:39:50,enviado,cartão débito,10.85,10,,site,1203.85,120.38,1094.32
2582,334,2024-10-26,19:26:18,concluído,pix,39.94,5,2024-11-06,app,2086.04,104.3,2021.68
2583,64,2024-12-07,02:32:16,enviado,cartão crédito,22.78,5,,marketplace,3312.59,165.63,3169.74
2584,377,2025-10-23,17:42:11,processando,cartão crédito,31.04,5,,app,7400.179999999999,370.01,7061.21
2585,392,2026-05-02,08:02:22,processando,pix,3.04,20,,marketplace,790.23,158.05,635.22
2586,69,2024-11-23,03:36:54,concluído,pix,5.22,10,2024-12-05,app,1210.2600000000002,121.03,1094.45
2587,19,2025-01-20,12:50:05,concluído,pix,43.01,20,2025-01-24,loja física,43.77,8.75,78.03
2588,90,2024-11-01,11:01:51,enviado,cartão crédito,45.14,10,,app,1074.4,107.44,1012.1
2589,267,2025-07-24,18:41:54,concluído,cartão crédito,28.34,0,2025-07-27,site,39.24,0.0,67.58
2590,338,2026-03-18,17:02:53,cancelado,cartão débito,1.5,15,,app,710.04,106.51,605.03
2591,291,2024-12-11,09:40:18,cancelado,cartão crédito,8.6,15,,site,1503.9299999999998,225.59,1286.94
2592,286,2025-12-20,01:14:47,enviado,boleto,8.37,0,,site,2048.25,0.0,2056.62
2593,90,2026-01-30,18:35:29,concluído,pix,0.81,5,2026-02-03,loja física,1531.6399999999999,76.58,1455.87
2594,59,2026-02-20,19:11:02,concluído,cartão crédito,1.49,10,2026-02-27,loja física,2178.35,217.84,1962.0
2595,63,2026-02-04,10:47:54,enviado,cartão crédito,4.17,0,,marketplace,688.24,0.0,692.41
2596,148,2025-03-24,14:13:21,concluído,cartão crédito,36.15,15,2025-03-26,marketplace,9704.19,1455.63,8284.71
2597,333,2026-01-23,06:56:17,cancelado,cartão crédito,47.08,5,,site,4251.87,212.59,4086.36
2598,142,2024-12-23,05:29:31,enviado,cartão crédito,37.48,15,,app,860.46,129.07,768.87
2599,210,2025-10-28,23:15:08,concluído,pix,29.38,10,2025-11-02,site,566.4,56.64,539.14
2600,376,2024-07-14,02:28:00,concluído,pix,0.84,10,2024-07-18,loja física,322.14,32.21,290.77
2601,2,2025-01-03,11:30:50,processando,cartão crédito,40.7,15,,loja física,541.17,81.18,500.69
2602,170,2024-08-07,08:20:50,concluído,cartão crédito,34.38,0,2024-08-09,loja física,4747.5199999999995,0.0,4781.9
2603,38,2026-05-31,03:00:43,concluído,cartão crédito,32.3,15,2026-06-02,marketplace,4579.98,687.0,3925.28
2604,363,2024-09-23,13:51:22,processando,cartão crédito,41.95,20,,app,469.03999999999996,93.81,417.18
2605,1,2025-10-04,06:05:25,cancelado,pix,27.03,0,,marketplace,3188.2200000000003,0.0,3215.25
2606,241,2024-06-21,21:10:27,enviado,cartão crédito,30.7,0,,app,1144.37,0.0,1175.07
2607,104,2025-10-12,18:11:10,concluído,cartão crédito,7.03,5,2025-10-21,loja física,2924.94,146.25,2785.72
2608,236,2025-08-27,21:45:00,concluído,pix,26.34,5,2025-09-06,site,807.3,40.36,793.28
2609,339,2026-04-08,06:42:47,concluído,cartão débito,39.0,0,2026-04-19,site,2045.24,0.0,2084.24
2610,220,2024-08-23,05:40:20,concluído,cartão crédito,22.63,0,2024-09-02,loja física,22438.46,0.0,22461.09
2611,12,2024-08-29,01:42:41,processando,pix,11.81,0,,site,2332.19,0.0,2344.0
2612,360,2025-05-26,12:33:32,concluído,pix,17.89,10,2025-06-10,app,3503.08,350.31,3170.66
2613,41,2026-05-25,02:02:26,concluído,cartão débito,0.29,15,2026-05-30,marketplace,113.28,16.99,96.58
2614,482,2025-09-09,18:04:32,cancelado,cartão crédito,23.0,0,,marketplace,1823.22,0.0,1846.22
2615,61,2024-09-07,04:47:58,cancelado,cartão débito,22.8,10,,app,139.98,14.0,148.78
2616,309,2024-08-26,01:51:05,concluído,cartão crédito,3.72,5,2024-09-02,app,1547.3,77.36,1473.66
2617,365,2024-09-22,01:48:04,concluído,cartão débito,46.9,0,2024-10-02,app,739.03,0.0,785.93
2618,483,2025-01-09,07:17:26,concluído,cartão débito,25.56,0,2025-01-19,site,600.63,0.0,626.19
2619,452,2024-12-24,09:43:57,processando,boleto,44.11,10,,marketplace,1486.98,148.7,1382.39
2620,54,2026-04-29,18:26:24,concluído,pix,17.3,0,2026-05-02,loja física,1282.77,0.0,1300.07
2621,24,2024-10-22,04:56:32,processando,cartão crédito,38.9,0,,app,8187.32,0.0,8226.22
2622,188,2024-08-14,23:17:21,concluído,cartão débito,0.0,5,2024-08-28,site,130.63,6.53,124.1
2623,113,2024-08-03,00:17:32,concluído,boleto,44.83,0,2024-08-10,site,2532.45,0.0,2577.28
2624,424,2025-06-22,19:11:36,concluído,cartão crédito,42.3,0,2025-06-26,app,411.0,0.0,453.3
2625,287,2026-03-21,22:43:24,concluído,cartão débito,44.28,15,2026-04-05,marketplace,587.4,88.11,543.57
2626,249,2025-03-11,14:43:56,concluído,cartão débito,47.17,10,2025-03-13,app,3061.3199999999997,306.13,2802.36
2627,368,2026-05-13,20:06:56,concluído,cartão débito,4.5,20,2026-05-18,site,2480.26,496.05,1988.71
2628,278,2026-03-17,01:08:19,concluído,boleto,39.66,0,2026-04-01,loja física,322.14,0.0,361.8
2629,180,2024-11-12,10:41:08,concluído,boleto,32.01,10,2024-11-25,site,1053.56,105.36,980.21
2630,191,2025-04-03,10:50:31,concluído,boleto,30.46,10,2025-04-13,site,89.04,8.9,110.6
2631,337,2024-08-21,02:27:17,cancelado,cartão crédito,9.28,0,,site,6607.34,0.0,6616.62
2632,117,2025-06-20,07:23:25,enviado,boleto,43.02,0,,app,17458.67,0.0,17501.69
2633,237,2026-02-11,17:54:05,concluído,cartão crédito,21.47,0,2026-02-12,site,350.37,0.0,371.84
2634,132,2024-06-20,23:06:20,concluído,boleto,41.42,5,2024-06-28,marketplace,100.69,5.03,137.08
2635,358,2025-04-21,06:33:58,concluído,cartão crédito,40.46,0,2025-04-27,loja física,175.34,0.0,215.8
2636,294,2024-07-31,01:21:12,concluído,cartão crédito,42.79,0,2024-08-09,marketplace,5962.5,0.0,6005.29
2637,393,2025-06-16,19:08:15,concluído,cartão crédito,41.73,0,2025-06-24,app,1478.7399999999998,0.0,1520.47
2638,104,2025-10-02,21:22:12,cancelado,pix,40.47,0,,site,5840.7300000000005,0.0,5881.2
2639,24,2024-08-02,04:22:10,concluído,cartão crédito,38.66,5,2024-08-08,loja física,767.84,38.39,768.11
2640,36,2024-11-14,05:59:56,concluído,cartão débito,14.81,20,2024-11-17,marketplace,112.12,22.42,104.51
2641,392,2025-11-19,18:40:38,concluído,pix,12.07,15,2025-11-28,app,94.85,14.23,92.69
2642,208,2025-04-26,01:26:02,concluído,pix,48.85,0,2025-04-27,loja física,5633.04,0.0,5681.89
2643,281,2025-03-22,09:02:47,concluído,cartão crédito,35.82,0,2025-04-01,marketplace,834.27,0.0,870.09
2644,258,2026-04-25,23:15:36,cancelado,cartão crédito,15.15,0,,app,687.05,0.0,702.2
2645,465,2025-02-02,11:26:41,concluído,cartão débito,42.41,0,2025-02-15,app,705.58,0.0,747.99
2646,172,2025-10-09,00:03:34,concluído,cartão crédito,40.73,15,2025-10-15,site,2119.1099999999997,317.87,1841.97
2647,318,2026-05-10,09:46:55,concluído,cartão crédito,4.0,20,2026-05-18,app,2095.9300000000003,419.19,1680.74
2648,374,2025-05-20,02:46:58,concluído,pix,29.64,5,2025-05-23,marketplace,578.31,28.92,579.03
2649,167,2026-02-21,22:14:41,processando,cartão crédito,24.62,5,,site,2413.98,120.7,2317.9
2650,308,2024-10-07,00:59:15,enviado,cartão crédito,11.66,20,,site,131.31,26.26,116.71
2651,482,2024-10-21,13:37:58,concluído,cartão crédito,29.99,5,2024-10-30,app,1851.56,92.58,1788.97
2652,361,2025-01-21,22:59:40,concluído,boleto,34.03,0,2025-01-26,app,102.75,0.0,136.78
2653,208,2024-06-11,18:49:36,concluído,pix,18.51,0,2024-06-12,marketplace,1718.52,0.0,1737.03
2654,43,2026-05-06,18:50:04,enviado,pix,49.81,15,,app,803.81,120.57,733.05
2655,161,2024-10-20,16:34:48,concluído,pix,44.91,0,2024-11-04,site,1016.14,0.0,1061.05
2656,214,2025-10-29,06:52:15,concluído,pix,34.91,0,2025-11-12,marketplace,4796.46,0.0,4831.37
2657,442,2025-08-18,12:55:18,concluído,pix,9.14,15,2025-08-22,marketplace,227.16,34.07,202.23
2658,317,2025-10-07,04:28:07,concluído,cartão crédito,21.86,0,2025-10-22,loja física,56.91,0.0,78.77
2659,361,2025-09-18,02:39:51,concluído,cartão crédito,6.44,5,2025-09-26,site,214.58,10.73,210.29
2660,363,2026-03-29,20:35:29,cancelado,pix,33.64,5,,app,319.29,15.96,336.97
2661,425,2024-06-28,08:04:38,enviado,cartão crédito,0.49,0,,app,714.6,0.0,715.09
2662,396,2024-09-02,22:41:50,cancelado,pix,10.14,15,,site,839.62,125.94,723.82
2663,65,2025-02-25,04:14:52,concluído,boleto,43.83,0,2025-03-03,marketplace,2157.09,0.0,2200.92
2664,154,2025-02-28,06:18:54,concluído,cartão débito,45.4,20,2025-03-09,marketplace,14624.58,2924.92,11745.06
2665,316,2025-06-14,18:33:09,processando,pix,47.9,0,,app,12938.92,0.0,12986.82
2666,352,2025-09-23,19:40:50,processando,cartão débito,7.31,0,,site,6904.75,0.0,6912.06
2667,494,2025-09-12,22:28:32,concluído,cartão débito,46.93,0,2025-09-19,site,1291.2799999999997,0.0,1338.21
2668,483,2025-08-02,08:58:31,concluído,boleto,41.13,0,2025-08-09,loja física,731.52,0.0,772.65
2669,245,2024-06-07,19:16:34,enviado,cartão crédito,38.84,15,,loja física,9936.6,1490.49,8484.95
2670,349,2024-10-04,22:22:09,concluído,cartão crédito,44.4,0,2024-10-16,app,3526.96,0.0,3571.36
2671,158,2025-07-14,03:53:45,concluído,cartão débito,48.06,0,2025-07-19,app,8262.48,0.0,8310.54
2672,252,2026-01-01,00:01:44,concluído,cartão débito,37.86,10,2026-01-08,marketplace,1157.14,115.71,1079.29
2673,83,2024-12-18,14:02:27,concluído,cartão débito,41.34,0,2024-12-22,app,371.82,0.0,413.16
2674,161,2026-05-24,14:33:37,cancelado,cartão crédito,44.85,0,,site,4829.240000000001,0.0,4874.09
2675,95,2024-09-06,08:28:02,concluído,cartão débito,31.32,5,2024-09-11,app,453.41999999999996,22.67,462.07
2676,158,2024-10-31,16:41:39,concluído,cartão crédito,4.75,0,2024-11-04,site,5467.38,0.0,5472.13
2677,459,2025-09-17,16:31:18,concluído,pix,41.86,0,2025-09-28,app,234.8,0.0,276.66
2678,492,2024-06-26,20:44:51,concluído,cartão débito,45.58,5,2024-07-09,app,738.96,36.95,747.59
2679,463,2025-07-25,04:42:29,concluído,cartão crédito,19.16,0,2025-08-09,app,522.52,0.0,541.68
2680,4,2024-06-21,19:15:38,enviado,cartão crédito,33.85,20,,loja física,2220.41,444.08,1810.18
2681,289,2025-07-11,05:55:23,concluído,cartão débito,49.0,0,2025-07-26,app,5650.29,0.0,5699.29
2682,378,2025-07-06,09:24:39,concluído,cartão débito,21.13,0,2025-07-16,site,627.3,0.0,648.43
2683,124,2026-01-15,23:08:19,concluído,cartão crédito,40.12,0,2026-01-29,site,12347.28,0.0,12387.4
2684,73,2024-09-30,05:44:01,processando,cartão débito,17.65,0,,marketplace,2430.64,0.0,2448.29
2685,456,2024-11-18,22:02:38,concluído,cartão crédito,29.73,0,2024-11-26,loja física,1036.3500000000001,0.0,1066.08
2686,177,2026-04-08,05:30:19,concluído,pix,11.26,10,2026-04-21,site,2019.75,201.98,1829.03
2687,359,2025-03-14,07:51:09,concluído,boleto,4.94,10,2025-03-21,app,556.87,55.69,506.12
2688,467,2024-09-01,01:36:35,concluído,cartão débito,6.21,5,2024-09-16,loja física,693.35,34.67,664.89
2689,352,2026-05-02,20:24:04,enviado,cartão crédito,4.71,0,,site,1054.63,0.0,1059.34
2690,275,2024-11-19,10:11:03,concluído,cartão crédito,27.46,0,2024-11-23,marketplace,299.1,0.0,326.56
2691,354,2024-06-26,19:40:24,concluído,boleto,8.36,5,2024-07-04,loja física,200.43,10.02,198.77
2692,363,2025-02-13,07:34:52,concluído,cartão crédito,49.52,0,2025-02-14,app,927.66,0.0,977.18
2693,414,2024-09-19,12:50:14,concluído,pix,42.82,0,2024-10-02,loja física,107.38,0.0,150.2
2694,80,2024-11-21,14:26:31,enviado,cartão débito,29.04,15,,marketplace,796.2,119.43,705.81
2695,160,2024-08-07,17:17:01,concluído,pix,32.8,20,2024-08-22,app,4190.02,838.0,3384.82
2696,245,2025-12-21,03:55:39,concluído,cartão crédito,2.69,5,2026-01-03,marketplace,459.71,22.99,439.41
2697,475,2025-11-23,02:11:18,concluído,pix,11.41,5,2025-12-04,app,797.58,39.88,769.11
2698,143,2024-09-10,05:25:29,concluído,cartão crédito,49.27,5,2024-09-12,app,2668.2599999999998,133.41,2584.12
2699,441,2024-12-28,18:02:49,cancelado,cartão débito,5.47,0,,marketplace,17746.9,0.0,17752.37
2700,101,2025-01-02,11:18:39,concluído,pix,33.59,10,2025-01-14,site,871.08,87.11,817.56
2701,107,2025-06-12,23:00:15,concluído,boleto,13.82,10,2025-06-23,app,580.12,58.01,535.93
2702,67,2024-11-05,15:51:17,concluído,pix,24.85,15,2024-11-08,app,3051.68,457.75,2618.78
2703,53,2024-08-14,08:14:24,enviado,cartão crédito,35.82,0,,app,19.08,0.0,54.9
2704,172,2025-03-01,15:18:14,concluído,pix,20.32,0,2025-03-08,site,3044.5899999999997,0.0,3064.91
2705,423,2025-12-05,21:25:57,enviado,cartão crédito,35.69,5,,loja física,450.73,22.54,463.88
2706,204,2025-08-06,06:26:57,concluído,boleto,4.79,5,2025-08-12,app,113.28,5.66,112.41
2707,351,2025-10-23,06:33:07,enviado,cartão crédito,8.08,5,,loja física,6165.129999999999,308.26,5864.95
2708,417,2025-01-18,12:20:12,enviado,pix,37.04,0,,loja física,2067.0,0.0,2104.04
2709,21,2025-06-01,16:07:28,processando,pix,7.94,10,,app,218.85,21.88,204.91
2710,15,2026-01-03,17:13:46,concluído,cartão crédito,42.02,10,2026-01-16,marketplace,796.2,79.62,758.6
2711,201,2026-02-22,06:52:11,concluído,cartão crédito,28.32,10,2026-03-01,app,381.37,38.14,371.55
2712,215,2025-06-24,00:12:42,cancelado,cartão débito,25.0,0,,marketplace,318.48,0.0,343.48
2713,214,2025-05-08,14:34:57,cancelado,pix,45.28,0,,site,928.32,0.0,973.6
2714,202,2025-07-07,02:24:31,concluído,boleto,4.2,5,2025-07-19,loja física,992.45,49.62,947.03
2715,156,2025-04-10,13:15:36,concluído,cartão débito,38.86,10,2025-04-11,marketplace,8987.78,898.78,8127.86
2716,226,2026-05-21,07:36:46,enviado,boleto,19.54,0,,marketplace,430.76,0.0,450.3
2717,97,2024-10-31,20:35:23,enviado,pix,28.32,0,,marketplace,2816.52,0.0,2844.84
2718,193,2024-12-15,03:52:20,enviado,cartão crédito,9.47,10,,loja física,895.19,89.52,815.14
2719,428,2024-10-16,05:59:49,concluído,cartão crédito,14.75,0,2024-10-31,app,2278.2,0.0,2292.95
2720,341,2024-11-04,14:28:56,enviado,cartão crédito,41.35,0,,marketplace,2148.8,0.0,2190.15
2721,52,2025-11-19,13:28:38,concluído,pix,42.42,5,2025-11-22,site,161.06,8.05,195.43
2722,486,2026-03-23,01:02:52,concluído,boleto,47.42,5,2026-03-31,loja física,2900.6,145.03,2802.99
2723,371,2026-04-24,02:32:47,concluído,cartão crédito,40.95,0,2026-04-28,loja física,3234.73,0.0,3275.68
2724,287,2025-12-13,03:01:52,concluído,cartão crédito,11.95,0,2025-12-17,marketplace,2950.0600000000004,0.0,2962.01
2725,499,2025-01-08,05:33:37,cancelado,boleto,44.36,5,,marketplace,8501.31,425.07,8120.6
2726,126,2025-04-05,00:36:14,concluído,cartão crédito,10.1,10,2025-04-09,app,2864.2,286.42,2587.88
2727,428,2024-08-22,19:53:32,concluído,cartão crédito,33.36,0,2024-09-03,site,498.74,0.0,532.1
2728,137,2025-08-31,05:47:24,concluído,cartão crédito,23.3,10,2025-09-12,marketplace,1200.45,120.04,1103.71
2729,233,2026-02-09,23:14:45,concluído,cartão crédito,35.53,10,2026-02-22,marketplace,2291.36,229.14,2097.75
2730,483,2026-01-20,05:26:25,enviado,boleto,31.72,15,,marketplace,11255.08,1688.26,9598.54
2731,224,2025-09-03,07:03:44,cancelado,cartão crédito,23.56,15,,loja física,1988.8,298.32,1714.04
2732,305,2025-01-31,22:09:57,concluído,pix,19.08,10,2025-02-12,loja física,112.33,11.23,120.18
2733,65,2024-10-10,13:47:45,concluído,cartão crédito,17.13,0,2024-10-15,site,3129.93,0.0,3147.06
2734,430,2026-02-10,16:53:10,concluído,boleto,45.76,0,2026-02-25,site,1389.5900000000001,0.0,1435.35
2735,95,2024-11-10,18:46:51,processando,pix,29.74,0,,marketplace,6260.39,0.0,6290.13
2736,155,2025-12-16,17:58:42,concluído,pix,9.07,15,2025-12-23,app,1081.7,162.26,928.51
2737,142,2025-06-17,19:38:30,concluído,cartão crédito,18.36,10,2025-07-01,site,2373.99,237.4,2154.95
2738,63,2025-05-06,14:17:44,concluído,boleto,14.27,20,2025-05-13,marketplace,267.24,53.45,228.06
2739,299,2026-04-20,15:27:05,enviado,cartão crédito,39.55,0,,loja física,2291.36,0.0,2330.91
2740,155,2025-05-16,10:46:51,processando,pix,44.22,0,,site,3079.06,0.0,3123.28
2741,113,2025-04-29,00:50:03,concluído,pix,22.85,0,2025-05-06,site,3894.44,0.0,3917.29
2742,352,2025-09-10,02:11:27,concluído,pix,24.73,5,2025-09-21,marketplace,890.72,44.54,870.91
2743,73,2026-01-05,04:21:54,processando,boleto,3.96,10,,loja física,8404.66,840.47,7568.15
2744,286,2024-12-31,22:10:01,concluído,cartão crédito,7.81,0,2025-01-15,marketplace,531.72,0.0,539.53
2745,91,2026-02-27,15:07:51,enviado,cartão crédito,45.2,10,,marketplace,5386.8099999999995,538.68,4893.33
2746,334,2025-02-06,11:42:15,concluído,pix,24.85,0,2025-02-17,app,1210.75,0.0,1235.6
2747,84,2025-09-30,17:42:00,enviado,pix,46.59,5,,loja física,3222.8,161.14,3108.25
2748,449,2024-08-26,10:50:42,enviado,pix,7.36,15,,loja física,4098.57,614.79,3491.14
2749,221,2025-09-18,14:36:34,concluído,cartão crédito,16.16,0,2025-09-28,loja física,1684.3000000000002,0.0,1700.46
2750,467,2025-03-28,10:17:24,concluído,cartão crédito,41.29,15,2025-04-02,marketplace,440.52,66.08,415.73
2751,417,2025-05-03,08:46:19,processando,cartão crédito,26.8,0,,marketplace,309.22,0.0,336.02
2752,338,2024-11-06,00:51:47,concluído,boleto,1.81,15,2024-11-15,loja física,113.28,16.99,98.1
2753,92,2025-08-18,10:05:30,processando,pix,3.28,0,,loja física,15057.36,0.0,15060.64
2754,485,2025-03-05,00:37:11,enviado,cartão crédito,21.23,5,,app,2236.52,111.83,2145.92
2755,355,2025-03-21,08:55:36,cancelado,pix,38.39,0,,loja física,107.38,0.0,145.77
2756,356,2026-05-02,07:46:04,concluído,cartão crédito,49.57,15,2026-05-13,app,761.36,114.2,696.73
2757,319,2025-10-08,08:09:08,concluído,cartão crédito,35.39,5,2025-10-15,loja física,1001.05,50.05,986.39
2758,14,2026-03-02,07:26:03,concluído,cartão débito,9.31,10,2026-03-14,loja física,503.45,50.34,462.42
2759,177,2024-07-23,19:48:28,enviado,cartão crédito,18.64,5,,app,7533.72,376.69,7175.67
2760,76,2025-05-18,23:17:03,processando,cartão crédito,31.93,10,,loja física,208.13,20.81,219.25
2761,98,2024-10-11,19:32:46,concluído,pix,30.11,0,2024-10-21,marketplace,846.9799999999999,0.0,877.09
2762,354,2026-04-25,18:20:31,concluído,pix,44.63,10,2026-05-03,marketplace,261.26,26.13,279.76
2763,217,2024-06-30,03:07:48,concluído,cartão crédito,25.31,20,2024-07-04,loja física,506.49,101.3,430.5
